CÓDIGOS,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE ,Menores de Edad (<18 años)/Hombre/VIOLENCIA INTERPERSONAL (CASOS),Mayores de Edad (>18 años)/Hombre/VIOLENCIA INTERPERSONAL (CASOS),TOTAL/HOMBRE/VIOLENCIA INTERPERSONAL (CASOS),Menores de Edad (<18 años)/Mujer/VIOLENCIA INTERPERSONAL (CASOS),Mayores de Edad (>18 años)/Mujer/VIOLENCIA INTERPERSONAL (CASOS),TOTAL/MUJER/VIOLENCIA INTERPERSONAL (CASOS),/TOTAL/VIOLENCIA INTERPERSONAL (CASOS),Menores de Edad (<18 años)/Hombre (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),Mayores de Edad (>18 años)/Hombre (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),TOTAL/HOMBRE (TASA X 100.000 HAB.)/VIOLENCIA INTERPERSONAL (TASAS),Menores de Edad (<18 años)/Mujer (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),Mayores de Edad (>18 años)/Mujer (Tasa x 100.000 Hab.)/VIOLENCIA INTERPERSONAL (TASAS),TOTAL/MUJER (TASA X 100.000 HAB.)/VIOLENCIA INTERPERSONAL (TASAS),(TASA X 100.000 HAB.)/TOTAL/VIOLENCIA INTERPERSONAL (TASAS)
52260,El Tambo,1,5,6,-,4,4,10.0,61.42506142506142,96.11687812379854,87.84773060029283,0.0,73.07270734380708,57.31480154749964,72.41653993772178
52520,Francisco Pizarro,-,-,-,-,2,2,2.0,0.0,0.0,0.0,0.0,45.45454545454545,28.591851322373124,14.126289023873428
52287,Funes,-,3,3,-,1,1,4.0,0.0,112.02389843166542,84.31703204047217,0.0,36.496350364963504,27.95638803466592,56.06166783461808
52317,Guachucal,-,5,5,-,2,2,7.0,0.0,70.49203440011279,53.80972879896685,0.0,25.342118601115054,19.90643973325371,36.196287295103154
52320,Guaitarilla,-,3,3,-,-,-,3.0,0.0,69.20415224913495,53.23868677905945,0.0,0.0,0.0,26.490066225165563
52352,Iles,-,4,4,-,1,1,5.0,0.0,148.0932987782303,107.99136069114472,0.0,34.15300546448088,25.45824847250509,65.51362683438155
52354,Imués,-,-,-,-,1,1,1.0,0.0,0.0,0.0,0.0,32.278889606197545,25.806451612903228,13.430029546065002
52356,Ipiales,6,114,120,2,66,68,188.0,37.19315645921151,288.6514407251734,215.72645885017798,12.891581797086502,147.66422051190264,112.93805015778109,162.2984219068338
52378,La Cruz,-,1,1,-,-,-,1.0,0.0,14.251104460595695,10.974539069359087,0.0,0.0,0.0,5.36394357131363
52381,La Florida,-,4,4,-,-,-,4.0,0.0,107.20986330742429,81.79959100204499,0.0,0.0,0.0,40.359196851982645
52385,La Llanada,-,-,-,-,1,1,1.0,0.0,0.0,0.0,0.0,42.680324370465215,30.32140691328078,15.45595054095827
52390,La Tola,-,1,1,-,-,-,1.0,0.0,47.43833017077799,26.881720430107528,0.0,0.0,0.0,13.404825737265417
52399,La Unión,-,2,2,-,-,-,2.0,0.0,16.849199663016005,12.709710218607016,0.0,0.0,0.0,6.2990142042770305
52405,Leiva,-,-,-,-,1,1,1.0,0.0,0.0,0.0,0.0,30.845157310302284,21.673168617251843,10.448229025180233
52435,Mallama,-,1,1,-,1,1,2.0,0.0,30.71253071253071,22.43661655822302,0.0,30.2571860816944,22.276676319893074,22.3563603845294
52001,Pasto,56,608,664,35,219,254,918.0,123.33715091181394,435.10308651251995,358.6455728336781,79.72120356239893,133.9080986884344,122.44032239404574,233.83232846564727
52540,Policarpa,-,2,2,-,-,-,2.0,0.0,56.62514156285391,41.03405826836274,0.0,0.0,0.0,20.451988955925962
52560,Potosí,-,5,5,-,1,1,6.0,0.0,140.331181588549,101.44045445323596,0.0,26.03488674824265,19.496977968414896,59.65400676078744
52573,Puerres,-,2,2,-,-,-,2.0,0.0,67.02412868632707,48.86391399951136,0.0,0.0,0.0,23.90914524805738
52585,Pupiales,-,8,8,-,-,-,8.0,0.0,127.75471095496647,94.91042828330762,0.0,0.0,0.0,46.46030547650851
52612,Ricaurte,-,1,1,-,-,-,1.0,0.0,16.485328058028355,9.84251968503937,0.0,0.0,0.0,4.985790497083313
52678,Samaniego,-,1,1,-,-,-,1.0,0.0,9.67866821525358,7.309941520467836,0.0,0.0,0.0,3.604642779900512
52835,San Andrés de Tumaco,5,71,76,1,24,25,101.0,10.768203648267395,88.75998549836856,60.11516800607479,2.225535797743307,28.006301417819007,19.138316440579356,39.29166083127149
52687,San Lorenzo,-,1,1,-,-,-,1.0,0.0,13.993842709207948,10.651896037494673,0.0,0.0,0.0,5.435077993369204
52683,Sandoná,-,4,4,-,1,1,5.0,0.0,53.763440860215056,40.97101300829663,0.0,12.515644555694617,9.9930048965724,25.290844714213456
52699,Santacruz,-,2,2,-,1,1,3.0,0.0,49.813200498132005,35.88087549336204,0.0,24.86325211337643,18.18181818181818,27.090482210583346
52720,Sapuyes,-,1,1,-,-,-,1.0,0.0,37.27171077152441,27.808676307007786,0.0,0.0,0.0,13.827433628318584
52786,Taminango,-,3,3,-,2,2,5.0,0.0,43.45307068366164,33.77237419790612,0.0,28.10567734682406,22.234574763757642,27.967334153708467
52788,Tangua,-,2,2,-,2,2,4.0,0.0,40.024014408645186,30.48780487804878,0.0,38.07348181991243,29.581422866439876,30.027775692515576
52838,Túquerres,3,23,26,-,12,12,38.0,53.456878118317896,141.69541646131097,119.02581944698773,0.0,69.00914371154177,52.79134221987594,85.24957936062816
52885,Yacuanquer,-,10,10,-,7,7,17.0,0.0,249.003984063745,185.2881230313137,0.0,163.17016317016316,125.94458438287154,155.18028297581014
54,Norte de Santander,66,771,837,28,319,347,1184.0,26.155913019700158,141.0953464156109,104.78584627403065,11.665305714333327,54.85642748805712,42.23744014333951,73.07207597520981
54003,Ábrego,-,4,4,-,1,1,5.0,0.0,36.281179138321995,23.472800891966433,0.0,9.013068949977468,5.920663114268798,14.735787333117209
54099,Bochalema,-,5,5,-,2,2,7.0,0.0,155.86034912718205,108.64841373315949,0.0,65.14657980456026,47.13646005185011,79.1407574901074
54125,Cácota,1,5,6,-,4,4,10.0,215.05376344086022,454.5454545454545,383.38658146964855,0.0,434.31053203040176,296.5159377316531,343.17089910775564
54172,Chinácota,-,10,10,-,5,5,15.0,0.0,153.42129487572873,108.62480990658267,0.0,71.83908045977012,51.80273518441774,79.54183900731785
54174,Chitagá,1,1,2,-,1,1,3.0,46.882325363338026,23.185717597959655,31.026993484331367,0.0,24.832381425378696,16.812373907195695,24.205260609972566
54206,Convención,-,1,1,-,1,1,2.0,0.0,15.862944162436547,9.942334460131239,0.0,16.926201760324982,10.428616122640525,10.17967119662035
54001,Cúcuta,32,466,498,17,174,191,689.0,28.300301575088657,176.72936893203885,132.18209277696528,15.753576988657423,59.49918103138752,47.70789778020897,88.66229317493367
54223,Cucutilla,-,1,1,-,1,1,2.0,0.0,31.969309462915604,22.701475595913735,0.0,35.4735721887194,24.570024570024568,23.598820058997052
54239,Durania,-,2,2,-,1,1,3.0,0.0,112.17049915872126,80.54772452678212,0.0,58.927519151443725,42.93688278231001,62.34413965087282
54245,El Carmen,-,4,4,-,2,2,6.0,0.0,87.16495968620615,54.839594187003016,0.0,48.01920768307323,29.6340198547933,42.72591326639607
54250,El Tarra,-,1,1,-,-,-,1.0,0.0,15.044380923724988,8.681309141418525,0.0,0.0,0.0,4.560795402718234
54261,El Zulia,1,20,21,2,10,12,33.0,19.470404984423677,203.52091177368473,140.34618726191272,42.47186239116586,102.880658436214,83.1658465590131,112.2754491017964
54313,Gramalote,-,1,1,-,-,-,1.0,0.0,31.259768677711783,23.4246896228625,0.0,0.0,0.0,12.997140629061604
54344,Hacarí,-,2,2,-,-,-,2.0,0.0,63.0119722747322,36.31082062454612,0.0,0.0,0.0,18.862586060548903
54385,La Esperanza,-,1,1,-,1,1,2.0,0.0,25.65418163160595,15.586034912718205,0.0,27.74694783573807,16.78697330871244,16.16422856219187
54398,La Playa,-,3,3,-,1,1,4.0,0.0,110.57869517139699,72.15007215007215,0.0,40.58441558441559,26.00780234070221,49.98125702861427
54377,Labateca,1,3,4,-,1,1,5.0,99.10802775024777,125.78616352201257,117.85503830288745,0.0,45.850527281063734,31.446540880503143,76.057195010648
54405,Los Patios,4,35,39,2,18,20,59.0,28.77076889879882,107.30929605101791,83.83671188116683,14.874312063067082,48.3156623272044,39.44695370899982,60.687101419461015
54418,Lourdes,-,2,2,-,-,-,2.0,0.0,138.12154696132595,90.86778736937755,0.0,0.0,0.0,47.721307563827246
54498,Ocaña,10,77,87,1,32,33,120.0,52.801098262843865,178.50933116958385,140.15529851467602,5.310110450297366,66.11297053840751,49.08230954576554,92.80168280384818
54518,Pamplona,12,57,69,2,39,41,110.0,170.28522775649213,303.1108747673491,266.9039145907473,28.855864954552015,184.6066458392502,146.13109028050042,204.0475616316385
54520,Pamplonita,-,1,1,-,1,1,2.0,0.0,48.03073967339097,33.00330033003301,0.0,51.3347022587269,36.19254433586681,34.52442603141723
54553,Puerto Santander,-,5,5,-,1,1,6.0,0.0,174.94751574527643,108.90873448050533,0.0,32.467532467532465,21.408691928923144,64.78082487583676
54599,Ragonvalia,-,-,-,-,1,1,1.0,0.0,0.0,0.0,0.0,46.51162790697675,33.898305084745765,15.775358889414735
54660,Salazar,-,1,1,-,-,-,1.0,0.0,25.873221216041397,17.809439002671418,0.0,0.0,0.0,9.321401938851603
54670,San Calixto,-,1,1,-,-,-,1.0,0.0,25.77319587628866,15.52312946289972,0.0,0.0,0.0,8.21422704123542
54673,San Cayetano,-,6,6,-,1,1,7.0,0.0,227.70398481973433,152.5165226232842,0.0,38.47633705271259,25.933609958506224,89.85879332477535
54720,Sardinata,-,8,8,-,-,-,8.0,0.0,89.55558043210567,57.05320211096848,0.0,0.0,0.0,29.846291598268916
54743,Silos,-,1,1,-,-,-,1.0,0.0,43.04778303917348,29.163021289005545,0.0,0.0,0.0,15.276504735716468
54810,Tibú,-,12,12,2,2,4,16.0,0.0,64.85434794357671,38.88150860253378,17.979144192736424,11.951715071112705,14.358532557972575,27.247492379216975
54820,Toledo,-,4,4,-,4,4,8.0,0.0,69.31207762952695,47.44395682599929,0.0,74.1839762611276,50.67139599695972,49.00459418070444
54871,Villa Caro,-,-,-,-,1,1,1.0,0.0,0.0,0.0,0.0,59.77286312014345,38.06623524933384,18.857250612860643
54874,Villa del Rosario,4,31,35,2,14,16,51.0,23.986567522187574,83.28631686413584,64.93867933280146,12.700025400050798,33.64656684851835,27.8954617570654,45.8410484117425
86,Putumayo,17,199,216,16,98,114,330.0,27.707603292315213,166.865115967063,119.5927203468189,27.042101171261006,82.11350096776626,63.86053754887572,91.88949870101662
86001,Mocoa,6,65,71,4,30,34,105.0,69.22810661128419,322.6767275615568,246.43365381277985,46.96489374192791,138.82461823229985,112.85557805290935,178.1533136516339
86320,Orito,1,18,19,1,15,16,35.0,14.590020426028595,144.89253803429122,98.5630544171811,15.169902912621358,116.50485436893204,82.19037345250938,90.3365682428247
86568,Puerto Asís,2,46,48,7,26,33,81.0,18.006662465112093,203.26101365383767,142.27280810955006,65.26198023494312,114.30078691695608,98.5869208018403,120.51598696641919
86569,Puerto Caicedo,-,15,15,-,5,5,20.0,0.0,263.8986629134412,180.57060310581437,0.0,96.69309611293754,64.93506493506493,124.94533641531831
86571,Puerto Guzmán,-,5,5,-,-,-,5.0,0.0,42.40522432363667,25.90807813876367,0.0,0.0,0.0,13.636983499249967
86573,Puerto Leguízamo,1,10,11,-,5,5,16.0,16.619577862722288,103.74520178441746,70.26060296371998,0.0,62.798291886460696,36.13238907356555,54.248321692547634
86755,San Francisco,-,2,2,-,-,-,2.0,0.0,104.22094841063053,73.88252678241595,0.0,0.0,0.0,35.92599245554158
86757,San Miguel,-,3,3,-,1,1,4.0,0.0,46.992481203007515,30.463038180341186,0.0,16.18646811265782,10.431879824744419,20.58248430585572
86760,Santiago,-,4,4,-,-,-,4.0,0.0,171.52658662092625,113.12217194570137,0.0,0.0,0.0,54.734537493158186
86749,Sibundoy,2,4,6,-,3,3,9.0,88.18342151675485,78.09449433814916,81.19079837618403,0.0,50.20920502092051,37.11493257453916,58.16583726491307
86865,Valle del Guamuez,2,14,16,1,7,8,24.0,34.47087211306446,120.98167991704113,92.09163117301715,18.747656542932134,58.56760374832664,46.28022677311119,69.24408540103866
86885,Villagarzón,3,13,16,3,6,9,25.0,70.77140835102618,166.73079389508786,132.934529744101,72.86859363614282,75.53820974442905,74.6268656716418,103.75166002656042
63,Quindío,55,427,482,23,252,275,757.0,86.20824777817835,209.8506963897817,180.33725311194004,37.781720218148365,110.89206505667816,95.44501672890839,136.29791808081006
63001,Armenia,28,262,290,17,154,171,461.0,84.81507285008936,237.03971772369493,202.03005371212808,53.39866817439376,119.02461645476679,106.065586989288,151.26458505597773
63111,Buenavista,-,1,1,-,-,-,1.0,0.0,82.16926869350863,60.168471720818296,0.0,0.0,0.0,31.959092361776925
63130,Calarcá,12,54,66,1,37,38,104.0,136.0389978460492,193.08470697607893,179.40632815048386,11.795234725171031,124.89873075884417,99.73229751719069,138.87034316998262
63190,Circasia,1,20,21,-,10,10,31.0,29.64719833975689,188.44812965231318,150.15015015015015,0.0,84.84642796538266,66.33939233116624,106.67584308327598
63212,Córdoba,3,4,7,-,-,-,7.0,377.8337531486146,177.1479185119575,229.35779816513764,0.0,0.0,0.0,121.97246907126677
63272,Filandia,-,5,5,-,7,7,12.0,0.0,108.62480990658267,82.53549026081215,0.0,143.9736733854381,112.88501854539591,97.88726649808304
63302,Génova,-,3,3,-,1,1,4.0,0.0,100.2673796791444,75.30120481927712,0.0,37.96507213363706,28.876696505919725,53.712904525312204
63401,La Tebaida,5,23,28,2,13,15,43.0,109.96261271167802,184.10309773473145,164.31924882629107,46.500813764240874,96.56811766453721,84.44519506840061,123.55256730741603
63470,Montenegro,3,24,27,3,18,21,48.0,63.25110689437065,174.40592980161324,145.91439688715954,66.43046944198406,124.15505586977514,110.4449353108236,127.93858947705101
63548,Pijao,-,3,3,-,-,-,3.0,0.0,154.4004117344313,113.03692539562924,0.0,0.0,0.0,58.58230814294083
63594,Quimbaya,3,15,18,-,10,10,28.0,80.6234883095942,131.77545462531845,119.17372881355934,0.0,79.78299026647518,62.351914203766064,89.9107314880226
63690,Salento,-,13,13,-,2,2,15.0,0.0,349.65034965034965,265.1978784169727,0.0,55.63282336578582,43.22455154527772,157.4142092559555
66,Risaralda,32,374,406,29,201,230,636.0,26.931266358640308,110.09941329376821,88.54691459802754,25.575673125259065,51.65076885124579,45.767410022266844,66.17727393333368
66045,Apía,1,6,7,1,4,5,12.0,59.95203836930455,130.01083423618635,111.41174598121916,68.25938566552901,89.4254415381176,84.20343550016841,98.19163734555273
66075,Balboa,-,1,1,-,-,-,1.0,0.0,40.633888663145065,30.066145520144318,0.0,0.0,0.0,15.88057805304113
66088,Belén de Umbría,1,16,17,-,7,7,24.0,28.76042565429968,177.6790671848973,136.19612241627945,0.0,77.36516357206013,57.255030263373136,97.13453132588634
66170,Dosquebradas,6,49,55,6,42,48,103.0,23.08047391906447,62.40607249293156,52.6245287712651,23.585832776445613,44.76228031845165,40.24549753496328,46.02693692969051
66318,Guática,-,2,2,-,-,-,2.0,0.0,43.62050163576881,32.26326826907566,0.0,0.0,0.0,16.515276630883566
66383,La Celia,-,-,-,-,3,3,3.0,0.0,0.0,0.0,0.0,113.29305135951662,85.61643835616438,40.39859951521681
66400,La Virginia,1,15,16,1,7,8,24.0,28.595939376608523,155.35991714137754,121.65450121654501,28.70264064293915,61.70118995152049,53.94834446017938,85.77248847432186
66440,Marsella,-,16,16,-,7,7,23.0,0.0,261.6088947024199,191.0219675262655,0.0,114.02508551881414,83.93285371702638,137.59272553242403
66456,Mistrató,-,5,5,-,-,-,5.0,0.0,102.48001639680263,57.182067703568165,0.0,0.0,0.0,28.973749782696874
66001,Pereira,21,218,239,19,113,132,371.0,38.228387308175414,128.86750292611993,106.64929339265237,36.242250834525514,56.358258978668644,52.18876518218624,77.77337551123941
66572,Pueblo Rico,-,6,6,1,-,1,7.0,0.0,147.20314033366046,71.97696737044146,25.477707006369425,0.0,12.324377618930244,42.5531914893617
66594,Quinchía,-,6,6,-,3,3,9.0,0.0,62.14396685655101,43.327556325823224,0.0,31.311971610479073,22.344704305079695,32.99846007186331
66682,Santa Rosa de Cabal,2,29,31,-,11,11,42.0,20.97975453687192,98.84117246080437,79.74686800607105,0.0,34.93727171669049,27.16116447319687,52.91538577836013
66687,Santuario,-,5,5,1,4,5,10.0,0.0,106.7463706233988,78.61635220125787,64.1025641025641,88.61320336730172,82.31807704972012,80.42464211034262
68,Santander,214,2345,2559,114,989,1103,3662.0,68.56293372463331,291.60863509749305,229.2431482367359,38.321388713342564,114.0528310242152,94.70851586689632,160.5500967158693
68013,Aguada,-,2,2,-,-,-,2.0,0.0,274.3484224965706,208.1165452653486,0.0,0.0,0.0,107.12372790573112
68020,Albania,-,1,1,-,-,-,1.0,0.0,59.52380952380953,44.18912947414936,0.0,0.0,0.0,23.062730627306273
68051,Aratoca,-,4,4,1,4,5,9.0,0.0,127.95905310300704,92.29349330872174,84.17508417508417,134.90725126475547,120.39489525644113,106.04453870625663
68077,Barbosa,5,73,78,3,34,37,115.0,105.39629005059021,658.6664260579265,492.828710431541,68.91798759476224,272.588791790267,219.89777724949482,352.1881603528007
68079,Barichara,-,3,3,-,-,-,3.0,0.0,77.88161993769471,56.88282138794084,0.0,0.0,0.0,27.739251040221912
68081,Barrancabermeja,13,207,220,10,159,169,389.0,40.242694403169885,294.5780560694464,214.4793027472849,32.3907621546335,205.74001708030332,156.25722342933753,184.59727896967195
68092,Betulia,-,3,3,-,-,-,3.0,0.0,136.6120218579235,93.10986964618249,0.0,0.0,0.0,49.496782709123906
68101,Bolívar,2,11,13,1,5,6,19.0,120.33694344163659,279.4005588011176,232.18431862832648,65.359477124183,129.83640612827838,111.50343802267236,173.04189435336977
68001,Bucaramanga,90,878,968,38,316,354,1322.0,123.15607980513971,407.1865173958613,335.2915096430947,53.93972944967282,127.27821971604068,111.06788318419699,217.63896297174313
68121,Cabrera,-,1,1,-,-,-,1.0,0.0,135.13513513513513,99.70089730807577,0.0,0.0,0.0,49.480455220188034
68132,California,-,8,8,-,1,1,9.0,0.0,1017.8117048346056,699.3006993006993,0.0,133.5113484646195,91.91176470588235,403.22580645161287
68147,Capitanejo,-,29,29,1,6,7,36.0,0.0,1468.3544303797469,1053.0137981118373,152.20700152207002,290.1353965183753,256.8807339449541,657.0542069720752
68152,Carcasí,-,2,2,-,1,1,3.0,0.0,127.38853503184713,87.3743993010048,0.0,72.93946024799416,50.76142131979696,70.4390702042733
68162,Cerrito,1,2,3,2,2,4,7.0,93.63295880149813,77.63975155279502,82.3271130625686,200.8032128514056,87.22197993894461,121.61751292186075,100.96639261502956
68167,Charalá,3,7,10,-,3,3,13.0,170.64846416382252,162.63940520446096,164.9620587264929,0.0,65.68863586599518,48.309178743961354,105.9322033898305
68176,Chima,-,1,1,-,-,-,1.0,0.0,92.85051067780873,67.11409395973153,0.0,0.0,0.0,34.89183531053733
68190,Cimitarra,3,36,39,2,12,14,53.0,55.53498704183636,293.398533007335,220.6880941602535,37.49531308586427,105.29086601737299,83.67700675392983,154.05633229660205
68207,Concepción,-,2,2,-,1,1,3.0,0.0,96.75858732462505,68.3293474547318,0.0,48.828125,35.33568904593639,52.11047420531526
68209,Confines,-,1,1,-,-,-,1.0,0.0,82.30452674897118,57.077625570776256,0.0,0.0,0.0,30.35822707953856
68217,Coromoro,-,3,3,-,-,-,3.0,0.0,162.86644951140065,112.48593925759282,0.0,0.0,0.0,59.71337579617834
68229,Curití,-,9,9,-,1,1,10.0,0.0,190.47619047619048,135.89008002415824,0.0,20.933640360058615,15.015015015015015,75.28419784687195
68235,El Carmen de Chucurí,-,12,12,-,17,17,29.0,0.0,156.20932048945588,106.49627263045794,0.0,241.34014764338446,161.10689916603488,132.90559120073328
68250,El Peñón,-,2,2,-,2,2,4.0,0.0,104.54783063251438,68.28269033799931,0.0,121.06537530266344,77.57951900698215,72.6348284002179
68255,El Playón,-,8,8,1,2,3,11.0,0.0,165.05054672993606,111.03400416377517,46.125461254612546,42.872454448017145,43.904580711254205,78.35874056133352
68264,Encino,1,-,1,-,-,-,1.0,215.98272138228944,0.0,74.29420505200594,0.0,0.0,0.0,38.71467286101432
68266,Enciso,-,1,1,-,-,-,1.0,0.0,77.39938080495357,56.68934240362812,0.0,0.0,0.0,29.027576197387514
68271,Florián,-,3,3,-,2,2,5.0,0.0,149.85014985014985,104.09437890353921,0.0,105.42962572482868,73.88252678241595,89.46144211844695
68276,Floridablanca,23,222,245,11,96,107,352.0,60.113431431483754,206.89269538312428,168.3120023632379,29.90593224946985,76.46295131062277,65.91389304700832,114.32431730194611
68298,Gámbita,1,3,4,-,1,1,5.0,152.20700152207002,209.20502092050208,191.2960306073649,0.0,76.92307692307692,52.02913631633715,124.59506603538499
68307,Girón,15,240,255,6,80,86,341.0,62.91154636580967,397.04203682564895,302.5269901530431,26.148348295999302,123.70878950949465,98.15782865752048,198.36653015636634
68318,Guaca,-,4,4,-,-,-,4.0,0.0,176.75651789659744,127.91813239526704,0.0,0.0,0.0,67.69334912844813
68320,Guadalupe,-,3,3,-,1,1,4.0,0.0,184.04907975460122,133.86880856760374,0.0,60.53268765133172,44.903457566232596,89.52551477170994
68324,Guavatá,-,3,3,-,2,2,5.0,0.0,182.26002430133656,142.11274277593557,0.0,122.02562538133007,96.15384615384616,119.30326890956812
68327,Güepsa,-,11,11,1,4,5,16.0,0.0,563.5245901639345,410.60097051138484,147.49262536873155,204.91803278688525,190.11406844106463,301.37502354492375
68377,La Belleza,-,12,12,-,2,2,14.0,0.0,529.567519858782,377.7148253068933,0.0,94.42870632672333,66.64445184938354,226.61055357720946
68397,La Paz,-,1,1,1,2,3,4.0,0.0,51.81347150259067,38.729666924864446,170.94017094017093,114.28571428571429,128.4796573875803,81.35041692088673
68385,Landázuri,2,17,19,1,5,6,25.0,119.47431302270012,450.8088040307611,348.9439853076217,66.09385327164573,137.7410468319559,116.663426015944,236.11635814129204
68406,Lebrija,3,31,34,2,9,11,45.0,45.558086560364465,194.38174065713568,150.88980606221986,31.382394476698575,58.96612723579899,50.84119060824551,101.88141003871493
68418,Los Santos,-,9,9,-,1,1,10.0,0.0,170.45454545454544,117.58557616932323,0.0,20.316944331572532,14.019346698443853,67.62696963549062
68432,Málaga,2,31,33,-,9,9,42.0,64.3915003219575,424.77391066045493,317.18569780853517,0.0,107.78443113772455,79.87220447284345,193.7984496124031
68444,Matanza,1,6,7,-,3,3,10.0,139.08205841446454,311.36481577581736,264.55026455026456,0.0,169.39582156973464,125.57555462536627,198.60973187686196
68464,Mogotes,-,23,23,2,8,10,33.0,0.0,633.7834114081014,429.0244357396008,118.62396204033216,222.22222222222223,189.17896329928112,309.94646379261764
68498,Ocamonte,-,4,4,-,3,3,7.0,0.0,183.99264029438822,129.5756397797214,0.0,154.320987654321,110.17260374586854,120.48192771084338
68500,Oiba,-,1,1,-,3,3,4.0,0.0,25.01250625312656,17.853954650955185,0.0,73.67387033398822,53.821313240043054,35.79418344519016
68502,Onzaga,-,1,1,-,-,-,1.0,0.0,64.93506493506493,46.79457182966776,0.0,0.0,0.0,24.49779519843214
68533,Páramo,-,1,1,-,1,1,2.0,0.0,57.142857142857146,39.43217665615142,0.0,61.38735420503376,42.86326618088298,41.07619634421852
68547,Piedecuesta,25,173,198,8,51,59,257.0,98.16239987435213,273.0774087637328,222.92276514298584,33.20742185878544,72.80721790772041,62.67328099937326,140.46862958367723
68549,Pinchote,1,2,3,-,3,3,6.0,130.718954248366,99.9000999000999,108.42067220816769,0.0,150.90543259557344,114.5912910618793,111.42061281337048
68572,Puente Nacional,-,5,5,3,3,6,11.0,0.0,90.36688957166095,67.53106428957321,166.02102933038185,53.25758920646192,80.64516129032258,74.10401509027216
68573,Puerto Parra,1,2,3,-,1,1,4.0,68.72852233676977,75.13148009015778,72.86859363614282,0.0,40.73319755600815,25.641025641025642,49.89397530248223
68575,Puerto Wilches,8,29,37,8,34,42,79.0,127.87723785166241,255.25922013907226,210.02440824203893,137.88348845225784,315.19421525910815,253.1798179516547,230.9536338654037
68615,Rionegro,-,21,21,-,4,4,25.0,0.0,209.9370188943317,147.13094654242278,0.0,44.98931503767855,31.276878567518963,92.3804596851674
68655,Sabana de Torres,4,22,26,3,18,21,47.0,65.12536633018561,193.4406049415282,148.44419069369113,51.13345832623146,161.08824055843922,123.23220468282378,136.0111123972682
68669,San Andrés,2,-,2,-,1,1,3.0,168.0672268907563,0.0,44.464206313917295,0.0,32.797638570022954,24.40214738897023,34.89995346672871
68673,San Benito,-,1,1,-,-,-,1.0,0.0,80.58017727639,62.38303181534623,0.0,0.0,0.0,33.64737550471063
68679,San Gil,1,37,38,3,26,29,67.0,12.709710218607016,178.23594585480996,132.7418171656129,39.03708523096942,111.31089990581386,93.41880617208388,112.28422993128876
68682,San Joaquín,-,1,1,-,-,-,1.0,0.0,121.80267965895248,87.41258741258741,0.0,0.0,0.0,45.289855072463766
68684,San José de Miranda,-,3,3,-,1,1,4.0,0.0,183.37408312958436,134.9527665317139,0.0,65.61679790026247,48.4027105517909,93.26183259501049
68689,San Vicente de Chucurí,2,34,36,2,13,15,51.0,37.91469194312796,277.39251040221916,205.3388090349076,41.597337770382694,115.52474895583399,93.39393562044705,151.8173428988182
68705,Santa Bárbara,-,2,2,-,-,-,2.0,0.0,208.1165452653486,150.60240963855424,0.0,0.0,0.0,81.69934640522877
68720,Santa Helena del Opón,-,4,4,-,-,-,4.0,0.0,325.2032520325203,223.33891680625348,0.0,0.0,0.0,117.26766344180592
68745,Simacota,-,4,4,-,1,1,5.0,0.0,102.77492291880782,73.31378299120234,0.0,31.152647975077883,20.964360587002094,48.89497359671426
68755,Socorro,-,3,3,-,-,-,3.0,0.0,25.348542458808616,18.643962463488904,0.0,0.0,0.0,8.921137147615083
68770,Suaita,-,9,9,1,9,10,19.0,0.0,240.5130946018172,175.33606078316774,78.92659826361484,239.48908994145822,199.0049751243781,187.04469383736955
68773,Sucre,-,1,1,-,-,-,1.0,0.0,39.37007874015748,27.570995312930798,0.0,0.0,0.0,14.156285390713478
68780,Suratá,-,1,1,-,1,1,2.0,0.0,67.29475100942126,48.661800486618006,0.0,72.62164124909224,51.75983436853002,50.163029847002754
68820,Tona,-,2,2,-,1,1,3.0,0.0,69.34812760055479,48.56726566294317,0.0,40.338846308995564,27.77777777777778,38.87017362010884
68855,Valle de San José,-,5,5,-,-,-,5.0,0.0,218.53146853146853,156.1036528254761,0.0,0.0,0.0,78.91414141414141
68861,Vélez,4,47,51,2,22,24,75.0,139.17884481558804,457.19844357976655,387.7147635700167,70.32348804500704,238.58583667714998,198.9225031081641,297.394821364844
68872,Villanueva,1,3,4,1,1,2,6.0,88.8888888888889,107.3345259391771,102.04081632653062,99.9000999000999,32.66906239790918,49.23682914820286,75.16913054372337
68895,Zapatoca,-,2,2,-,1,1,3.0,0.0,61.633281972265024,42.955326460481096,0.0,27.79321845469705,20.366598778004075,31.36107045787163
70,Sucre,18,198,216,13,77,90,306.0,11.526860787540745,61.86456035544002,45.35804506825756,8.739965846902692,23.7435206399033,19.02583496990747,32.23590785165583
70110,Buenavista,-,1,1,-,3,3,4.0,0.0,27.070925825663238,18.23486506199854,0.0,81.9224467504096,54.744525547445264,36.48303538854432
70215,Corozal,4,18,22,2,9,11,33.0,38.0119737717381,73.92197125256673,63.08605511427179,19.42124684404739,35.04399968849778,30.57254030016676,46.57530379800431
