 DIVIPOLA,"COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2021

NÚMERO DE CASOS",VIOLENCIA DE PAREJA (CASOS),VIOLENCIA DE PAREJA (CASOS).1,VIOLENCIA DE PAREJA (CASOS).2,VIOLENCIA DE PAREJA (CASOS).3,VIOLENCIA DE PAREJA (CASOS).4,VIOLENCIA DE PAREJA (CASOS).5,VIOLENCIA DE PAREJA (CASOS).6,VIOLENCIA DE PAREJA (TASAS),VIOLENCIA DE PAREJA (TASAS).1,VIOLENCIA DE PAREJA (TASAS).2,VIOLENCIA DE PAREJA (TASAS).3,VIOLENCIA DE PAREJA (TASAS).4,VIOLENCIA DE PAREJA (TASAS).5,VIOLENCIA DE PAREJA (TASAS).6
CÓDIGOS,SEXO,Hombre,Hombre,HOMBRE,Mujer,Mujer,MUJER,TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL
N°,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.)
73275,Flandes,-,3,3,-,29,29,32,0,29.248318221702252,24.89006886252385,0,262.72875520927704,228.9594189167851,129.45507504348882
73283,Fresno,-,1,1,2,24,26,27,0,8.667013347200555,7.326544069162575,98.47365829640572,216.66516204748575,198.35215135794934,100.90817356205852
73319,Guamo,-,3,3,3,30,33,36,0,25.09830168158621,21.416333523700743,152.05271160669034,240.65458045884807,228.54768335757325,126.55113017189862
73347,Herveo,-,-,-,-,4,4,4,0,0,0,0,155.76323987538942,131.53567905294312,64.6830530401035
73349,Honda,-,3,3,-,19,19,22,0,32.69754768392371,28.269883151149642,0,193.06980997866071,170.66379232911166,101.17268337548862
73001,Ibagué,-,76,76,8,648,656,732,0,39.288668320926384,33.738041861807204,25.929407188928145,293.38126434647967,260.6008119939935,153.46201500657247
73352,Icononzo,-,2,2,1,17,18,20,0,44.603033006244424,38.00114003420103,137.5515818431912,404.6655558200428,365.2597402597402,196.2515945442057
73408,Lérida,-,2,2,-,13,13,15,0,29.976019184652277,25.68383202773854,0,179.63244438303164,156.28756912719402,93.13877677739833
73411,Líbano,-,2,2,1,18,19,21,0,15.271838729383019,12.951690195570523,45.33091568449683,129.43122168692025,117.91720970644822,66.550467437807
73449,Melgar,-,6,6,1,53,54,60,0,43.06323117777937,36.814333046999636,46.66355576294914,382.06459054209915,337.18389010302843,185.6837805217714
73461,Murillo,-,2,2,-,9,9,11,0,128.28736369467606,106.72358591248667,0,716.5605095541401,572.5190839694657,319.2106790481718
73483,Natagaima,-,1,1,-,11,11,12,0,18.2882223847842,15.569048731122528,0,198.5201227215304,171.39295730757246,93.45066583599407
73504,Ortega,-,2,2,1,13,14,16,0,16.534391534391535,13.52447930754666,41.459369817578775,115.58637858984618,102.49652243941723,56.24494674306605
73520,Palocabildo,-,-,-,-,4,4,4,0,0,0,0,124.3008079552517,102.45901639344262,49.00759617740749
73547,Piedras,-,1,1,-,2,2,3,0,37.90750568612585,32.1646831778707,0,83.40283569641367,71.42857142857143,50.770011846336104
73555,Planadas,1,2,3,2,35,37,40,44.38526409232135,24.274790629930816,28.5932138772398,99.40357852882703,453.01579083613774,379.95481618402135,197.72614928324268
73563,Prado,-,-,-,-,2,2,2,0,0,0,0,68.25938566552901,57.80346820809249,27.96029637914162
73585,Purificación,-,1,1,1,17,18,19,0,11.656370206317751,9.991008092716555,75.47169811320754,190.1565995525727,175.35314174378956,93.71608957285193
73616,Rioblanco,-,2,2,-,17,17,19,0,27.480076944215444,21.659085986571366,0,263.07644692045807,206.2105773896167,108.70809017050006
73622,Roncesvalles,-,-,-,-,4,4,4,0,0,0,0,233.3722287047841,188.41262364578427,88.53474988933156
73624,Rovira,-,5,5,3,25,28,33,0,66.19886137958427,54.06574394463668,186.21973929236498,354.7105561861521,323.36297493936945,184.28547495392863
73671,Saldaña,-,1,1,1,11,12,13,0,19.474196689386563,16.350555918901243,114.02508551881414,199.56458635703916,187.82282047268743,103.95841663334666
73675,San Antonio,-,1,1,-,15,15,16,0,22.639800769753226,18.38573267144696,0,381.19440914866584,306.1224489795918,154.7538446658284
73678,San Luis,-,1,1,-,4,4,5,0,19.6811651249754,16.72240802675585,0,81.10300081103001,69.69855375500958,42.6657564638621
73443,San Sebastián de Mariquita,-,10,10,-,39,39,49,0,72.67441860465117,61.86970240673142,0,266.520877468735,230.10207091863828,147.9826044938391
73686,Santa Isabel,-,-,-,-,3,3,3,0,0,0,0,162.07455429497568,134.04825737265415,62.85355122564425
73770,Suárez,-,-,-,-,1,1,1,0,0,0,0,71.32667617689016,62.34413965087282,30.147723846849562
73854,Valle de San Juan,-,-,-,1,2,3,3,0,0,0,276.2430939226519,106.55301012253595,133.98838767306833,65.01950585175553
73861,Venadillo,1,1,2,-,8,8,10,111.48272017837235,21.290185224611456,35.75259206292456,0,174.0265390472047,150.23474178403757,91.58347834050737
73870,Villahermosa,-,-,-,-,4,4,4,0,0,0,0,130.9328968903437,109.02153175252113,52.14444009907443
73873,Villarrica,-,-,-,-,1,1,1,0,0,0,0,59.241706161137444,50.63291139240506,23.668639053254438
76,Valle del Cauca,-,205,205,29,2184,2213,2418,0,13.471695310995727,11.352409812026245,10.274324463166547,122.27464430339563,106.99091084896538,62.413142999919465
76020,Alcalá,-,-,-,-,3,3,3,0,0,0,0,58.46813486649776,49.22067268252667,24.70355731225296
76036,Andalucía,-,-,-,1,11,12,12,0,0,0,71.99424046076314,126.20468104635152,118.75309252845126,62.02832626899617
76041,Ansermanuevo,-,-,-,-,6,6,6,0,0,0,0,99.70089730807577,83.11400470979359,41.72461752433936
76054,Argelia,-,-,-,-,1,1,1,0,0,0,0,60.24096385542169,48.85197850512946,22.883295194508012
76100,Bolívar,-,-,-,-,5,5,5,0,0,0,0,93.26618168252192,77.24393635099645,38.35238168290251
76109,Buenaventura,-,9,9,2,104,106,115,0,10.571321180229281,8.059100067159168,7.659313725490196,101.17420446917592,82.23110042279198,47.80114722753346
76113,Bugalagrande,-,-,-,-,4,4,4,0,0,0,0,43.31817197314273,37.02332469455757,18.95016107636915
76122,Caicedonia,-,1,1,-,17,17,18,0,9.701202949165696,8.254230293025175,0,157.62633286972647,134.7388444162638,72.7802037845706
76001,Cali,-,116,116,13,1189,1202,1318,0,15.211040067977615,12.996878508316883,9.91980221440508,128.30861405114214,113.64033872762528,67.58125261185134
76126,Calima,-,-,-,-,7,7,7,0,0,0,0,104.52441391667911,88.70865543023697,44.731292734360025
76130,Candelaria,-,1,1,-,54,54,55,0,3.2160545442850714,2.662052442433116,0,154.39599714081487,131.22721749696234,69.87232420758433
76147,Cartago,-,4,4,-,65,65,69,0,8.607333448097778,7.29594163246694,0,115.17267041125503,100.38299975290339,57.703404500865545
76233,Dagua,-,2,2,-,24,24,26,0,11.514104778353483,9.645526886906197,0,138.56012932278736,116.74855280439753,62.96619199845006
76243,El Águila,-,-,-,-,1,1,1,0,0,0,0,36.04902667627974,29.717682020802375,13.97428731134712
76246,El Cairo,-,-,-,-,1,1,1,0,0,0,0,48.216007714561236,40.38772213247173,18.37897445322551
76248,El Cerrito,-,3,3,-,24,24,27,0,15.45674687000876,13.01123303118359,0,109.42914462885281,93.58914365933552,55.44034003408554
76250,El Dovio,-,-,-,-,2,2,2,0,0,0,0,66.07201850016517,54.80953685941354,28.429282160625444
76275,Florida,-,-,-,1,12,13,13,0,0,0,25.025025025025023,55.648302726766836,50.86071987480439,26.591936506637754
76306,Ginebra,-,-,-,-,5,5,5,0,0,0,0,57.57715338553661,49.18839153959665,25.178769261758486
76318,Guacarí,-,-,-,-,21,21,21,0,0,0,0,165.5368122339587,141.34751295685535,73.77740303541314
76111,Guadalajara de Buga,-,14,14,1,93,94,108,0,31.435243398598885,26.72826896275225,12.929919834497026,183.15739719552545,160.6562980687062,97.39469198928658
76364,Jamundí,-,9,9,2,63,65,74,0,15.678896205707117,13.175809214282578,18.953752843062926,98.52678990334991,87.25534942411468,51.82036540360361
76377,La Cumbre,-,1,1,-,3,3,4,0,15.910898965791569,13.776002204160353,0,48.08462894694662,41.597337770382694,27.64148987630433
76400,La Unión,-,-,-,-,1,1,1,0,0,0,0,7.358351729212656,6.311935870731554,3.3798627775712307
76403,La Victoria,-,-,-,-,3,3,3,0,0,0,0,63.03845345660853,54.744525547445264,28.991109393119444
76497,Obando,-,-,-,-,1,1,1,0,0,0,0,22.547914317925592,19.146084625694044,9.788566953797964
76520,Palmira,-,30,30,3,241,244,274,0,24.477207640152415,20.875519278542054,14.425157474635766,171.36193631877586,151.1444234521634,89.79367118475211
76563,Pradera,-,1,1,-,24,24,25,0,6.365777579731364,5.208062080099995,0,134.32585212962445,111.77347242921013,61.46583728763554
76606,Restrepo,-,-,-,-,4,4,4,0,0,0,0,71.62041181736795,60.836501901140686,30.959752321981426
76616,Riofrío,-,1,1,-,6,6,7,0,18.76876876876877,15.62255897516013,0,107.3345259391771,90.88155104513784,53.833730677535954
76622,Roldanillo,-,-,-,2,11,13,13,0,0,0,85.57980316645272,75.11095937179925,76.55164291602873,40.880503144654085
76670,San Pedro,-,-,-,-,5,5,5,0,0,0,0,78.65345288658172,66.74676278200508,34.32651379925855
76736,Sevilla,-,1,1,-,17,17,18,0,6.716367788300088,5.693463903438852,0,108.23888959633263,93.09967141292442,50.24564537740063
76828,Trujillo,-,1,1,1,4,5,6,0,15.318627450980392,12.532898859506203,75.30120481927712,60.32272658724174,62.821962558110314,37.645877776383486
76834,Tuluá,-,5,5,1,74,75,80,0,6.836017609581362,5.71376331306852,7.103281716152862,85.81998677908312,74.77194556602363,42.59556047770921
76845,Ulloa,-,-,-,-,1,1,1,0,0,0,0,53.59056806002143,45.45454545454545,21.910604732690622
76863,Versalles,-,-,-,-,1,1,1,0,0,0,0,38.37298541826554,32.78688524590164,16.818028927009756
76869,Vijes,-,-,-,-,8,8,8,0,0,0,0,169.88744956466343,145.40167211922937,72.39163876572256
76890,Yotoco,-,2,2,-,6,6,8,0,34.28179636612958,29.023363807865334,0,101.36847440446022,85.91065292096219,57.65765765765766
76892,Yumbo,-,3,3,-,46,46,49,0,8.009611533840609,6.729475100942126,0,109.97155083793541,93.59295204378523,52.278377023119845
76895,Zarzal,-,1,1,2,16,18,19,0,7.136230642974382,5.925223677193815,68.7049124012367,98.10534060947943,93.65244536940686,52.63595312629859
97,Vaupés,-,11,11,-,46,46,57,0,89.05440414507773,62.07324643078833,0,438.3457213645893,291.04713698196775,170.01730000596552
97001,Mitú,-,11,11,-,43,43,54,0,118.47065158858373,84.123585194249,0,536.1596009975062,364.59216550788534,217.12907117008442
97666,Taraira,-,-,-,-,3,3,3,0,0,0,0,526.3157894736842,353.35689045936397,168.35016835016833
99,Vichada,-,1,1,1,13,14,15,0,2.8765389483373607,2.1731571627260085,9.52471663967997,43.21090244307795,34.49635324265721,17.321016166281755
99001,Puerto Carreño,-,1,1,1,13,14,15,0,14.336917562724015,11.757789535567314,68.82312456985547,199.84627209838584,175.92359889419453,91.11340581910952
999,Sin información,-,2,2,-,25,25,27,,,,,,,
999,Sin información,-,2,2,-,25,25,27,,,,,,,
0,TOTAL,16,4513,4529,651,29785,30436,34965,0.4894644310786664,25.61623564166854,21.68374650709268,20.725744909059827,155.60105550645153,136.58890876160675,80.99461995582347
Casos sin información: No aplican para el cálculo de tasas,,,,,,,,,,,,,,,
"Violencia de pareja: Para el cálculo de las tasas estadísticas con base en las proyecciones de población DANE, se incluye los grupos de edad mayores de 10 años",,,,,,,,,,,,,,,
"Tasas calculadas con base en las proyecciones de la población, DANE 2019 - 2023.",,,,,,,,,,,,,,,
FUENTE: Instituto Nacional de Medicina Legal y Ciencias Forenses - INMLCF,,,,,,,,,,,,,,,
Grupo: Centro de Referencia Nacional Sobre la Violencia - GCERN,,,,,,,,,,,,,,,
Base: Sistema de Información de Clínica y Odontología Forense - SICLICO ,,,,,,,,,,,,,,,
